sprite,dx,dz,origin,distance
78,64,1,0,64
78,64,16,0,66
78,64,32,0,72
78,64,64,0,88
79,-64,-64,-12,100
79,-64,-32,-12,84
79,-64,-16,-12,78
79,-64,-1,-12,76
79,-64,0,-12,76
79,-64,1,-12,76
79,-64,16,-12,78
79,-64,32,-12,84
79,-64,64,-12,100
79,-32,-64,-12,81
79,-32,-32,-12,56
79,-32,-16,-12,48
79,-32,-1,-12,44
79,-32,0,-12,44
79,-32,1,-12,44
79,-32,16,-12,48
79,-32,32,-12,56
79,-32,64,-12,81
79,-16,-64,-12,71
79,-16,-32,-12,43
79,-16,-16,-12,32
79,-16,-1,-12,28
79,-16,0,-12,28
79,-16,1,-12,28
79,-16,16,-12,32
79,-16,32,-12,43
79,-16,64,-12,71
79,-1,-64,-12,66
79,-1,-32,-12,35
79,-1,-16,-12,21
79,-1,-1,-12,13
79,-1,0,-12,13
79,-1,1,-12,13
79,-1,16,-12,21
79,-1,32,-12,35
79,-1,64,-12,66
79,0,-64,-12,66
79,0,-32,-12,35
79,0,-16,-12,21
79,0,-1,-12,12
79,0,0,-12,12
79,0,1,-12,12
79,0,16,-12,21
79,0,32,-12,35
79,0,64,-12,66
79,1,-64,-12,66
79,1,-32,-12,35
79,1,-16,-12,20
79,1,-1,-12,11
79,1,0,-12,11
79,1,1,-12,11
79,1,16,-12,20
79,1,32,-12,35
79,1,64,-12,66
79,16,-64,-12,65
79,16,-32,-12,33
79,16,-16,-12,17
79,16,-1,-12,4
79,16,0,-12,4
79,16,1,-12,4
79,16,16,-12,17
79,16,32,-12,33
79,16,64,-12,65
79,32,-64,-12,69
79,32,-32,-12,37
79,32,-16,-12,26
79,32,-1,-12,20
79,32,0,-12,20
79,32,1,-12,20
79,32,16,-12,26
79,32,32,-12,37
79,32,64,-12,69
79,64,-64,-12,84
79,64,-32,-12,60
79,64,-16,-12,56
79,64,-1,-12,52
79,64,0,-12,52
79,64,1,-12,52
79,64,16,-12,56
79,64,32,-12,60
79,64,64,-12,84
80,-64,-64,0,88
80,-64,-32,0,72
80,-64,-16,0,66
80,-64,-1,0,64
80,-64,0,0,64
80,-64,1,0,64
80,-64,16,0,66
80,-64,32,0,72
80,-64,64,0,88
80,-32,-64,0,72
80,-32,-32,0,44
80,-32,-16,0,36
80,-32,-1,0,32
80,-32,0,0,32
80,-32,1,0,32
80,-32,16,0,36
80,-32,32,0,44
80,-32,64,0,72
80,-16,-64,0,66
80,-16,-32,0,36
80,-16,-16,0,22
80,-16,-1,0,16
80,-16,0,0,16
80,-16,1,0,16
80,-16,16,0,22
80,-16,32,0,36
80,-16,64,0,66
80,-1,-64,0,64
80,-1,-32,0,32
80,-1,-16,0,16
80,-1,-1,0,1
80,-1,0,0,1
80,-1,1,0,1
80,-1,16,0,16
80,-1,32,0,32
80,-1,64,0,64
80,0,-64,0,64
80,0,-32,0,32
80,0,-16,0,16
80,0,-1,0,1
80,0,0,0,0
80,0,1,0,1
80,0,16,0,16
80,0,32,0,32
80,0,64,0,64
80,1,-64,0,64
80,1,-32,0,32
80,1,-16,0,16
80,1,-1,0,1
80,1,0,0,1
80,1,1,0,1
80,1,16,0,16
80,1,32,0,32
80,1,64,0,64
80,16,-64,0,66
80,16,-32,0,36
80,16,-16,0,22
80,16,-1,0,16
80,16,0,0,16
80,16,1,0,16
80,16,16,0,22
80,16,32,0,36
80,16,64,0,66
80,32,-64,0,72
80,32,-32,0,44
80,32,-16,0,36
80,32,-1,0,32
80,32,0,0,32
80,32,1,0,32
80,32,16,0,36
80,32,32,0,44
80,32,64,0,72
80,64,-64,0,88
80,64,-32,0,72
80,64,-16,0,66
80,64,-1,0,64
80,64,0,0,64
80,64,1,0,64
80,64,16,0,66
80,64,32,0,72
80,64,64,0,88
81,-64,-64,-12,100
81,-64,-32,-12,84
81,-64,-16,-12,78
81,-64,-1,-12,76
81,-64,0,-12,76
81,-64,1,-12,76
81,-64,16,-12,78
81,-64,32,-12,84
81,-64,64,-12,100
81,-32,-64,-12,81
81,-32,-32,-12,56
81,-32,-16,-12,48
81,-32,-1,-12,44
81,-32,0,-12,44
81,-32,1,-12,44
81,-32,16,-12,48
81,-32,32,-12,56
81,-32,64,-12,81
81,-16,-64,-12,71
81,-16,-32,-12,43
81,-16,-16,-12,32
81,-16,-1,-12,28
81,-16,0,-12,28
81,-16,1,-12,28
81,-16,16,-12,32
81,-16,32,-12,43
81,-16,64,-12,71
81,-1,-64,-12,66
81,-1,-32,-12,35
81,-1,-16,-12,21
81,-1,-1,-12,13
81,-1,0,-12,13
81,-1,1,-12,13
81,-1,16,-12,21
81,-1,32,-12,35
81,-1,64,-12,66
81,0,-64,-12,66
81,0,-32,-12,35
81,0,-16,-12,21
81,0,-1,-12,12
81,0,0,-12,12
81,0,1,-12,12
81,0,16,-12,21
81,0,32,-12,35
81,0,64,-12,66
81,1,-64,-12,66
81,1,-32,-12,35
81,1,-16,-12,20
81,1,-1,-12,11
81,1,0,-12,11
81,1,1,-12,11
81,1,16,-12,20
81,1,32,-12,35
81,1,64,-12,66
81,16,-64,-12,65
81,16,-32,-12,33
81,16,-16,-12,17
81,16,-1,-12,4
81,16,0,-12,4
81,16,1,-12,4
81,16,16,-12,17
81,16,32,-12,33
81,16,64,-12,65
81,32,-64,-12,69
81,32,-32,-12,37
81,32,-16,-12,26
81,32,-1,-12,20
81,32,0,-12,20
81,32,1,-12,20
81,32,16,-12,26
81,32,32,-12,37
81,32,64,-12,69
81,64,-64,-12,84
81,64,-32,-12,60
81,64,-16,-12,56
81,64,-1,-12,52
81,64,0,-12,52
81,64,1,-12,52
81,64,16,-12,56
81,64,32,-12,60
81,64,64,-12,84
82,-64,-64,0,88
82,-64,-32,0,72
82,-64,-16,0,66
82,-64,-1,0,64
82,-64,0,0,64
82,-64,1,0,64
82,-64,16,0,66
82,-64,32,0,72
82,-64,64,0,88
82,-32,-64,0,72
82,-32,-32,0,44
82,-32,-16,0,36
82,-32,-1,0,32
82,-32,0,0,32
82,-32,1,0,32
82,-32,16,0,36
82,-32,32,0,44
82,-32,64,0,72
82,-16,-64,0,66
82,-16,-32,0,36
82,-16,-16,0,22
82,-16,-1,0,16
82,-16,0,0,16
82,-16,1,0,16
82,-16,16,0,22
82,-16,32,0,36
82,-16,64,0,66
82,-1,-64,0,64
82,-1,-32,0,32
82,-1,-16,0,16
82,-1,-1,0,1
82,-1,0,0,1
82,-1,1,0,1
82,-1,16,0,16
82,-1,32,0,32
82,-1,64,0,64
82,0,-64,0,64
82,0,-32,0,32
82,0,-16,0,16
82,0,-1,0,1
82,0,0,0,0
82,0,1,0,1
82,0,16,0,16
82,0,32,0,32
82,0,64,0,64
82,1,-64,0,64
82,1,-32,0,32
82,1,-16,0,16
82,1,-1,0,1
82,1,0,0,1
82,1,1,0,1
82,1,16,0,16
82,1,32,0,32
82,1,64,0,64
82,16,-64,0,66
82,16,-32,0,36
82,16,-16,0,22
82,16,-1,0,16
82,16,0,0,16
82,16,1,0,16
82,16,16,0,22
82,16,32,0,36
82,16,64,0,66
82,32,-64,0,72
82,32,-32,0,44
82,32,-16,0,36
82,32,-1,0,32
82,32,0,0,32
82,32,1,0,32
82,32,16,0,36
82,32,32,0,44
82,32,64,0,72
82,64,-64,0,88
82,64,-32,0,72
82,64,-16,0,66
82,64,-1,0,64
82,64,0,0,64
82,64,1,0,64
82,64,16,0,66
82,64,32,0,72
82,64,64,0,88
83,-64,-64,-12,100
83,-64,-32,-12,84
83,-64,-16,-12,78
83,-64,-1,-12,76
83,-64,0,-12,76
83,-64,1,-12,76
83,-64,16,-12,78
83,-64,32,-12,84
83,-64,64,-12,100
83,-32,-64,-12,81
83,-32,-32,-12,56
83,-32,-16,-12,48
83,-32,-1,-12,44
83,-32,0,-12,44
83,-32,1,-12,44
83,-32,16,-12,48
83,-32,32,-12,56
83,-32,64,-12,81
83,-16,-64,-12,71
83,-16,-32,-12,43
83,-16,-16,-12,32
83,-16,-1,-12,28
83,-16,0,-12,28
83,-16,1,-12,28
83,-16,16,-12,32
83,-16,32,-12,43
83,-16,64,-12,71
83,-1,-64,-12,66
83,-1,-32,-12,35
83,-1,-16,-12,21
83,-1,-1,-12,13
83,-1,0,-12,13
83,-1,1,-12,13
83,-1,16,-12,21
83,-1,32,-12,35
83,-1,64,-12,66
83,0,-64,-12,66
83,0,-32,-12,35
83,0,-16,-12,21
83,0,-1,-12,12
83,0,0,-12,12
83,0,1,-12,12
83,0,16,-12,21
83,0,32,-12,35
83,0,64,-12,66
83,1,-64,-12,66
83,1,-32,-12,35
83,1,-16,-12,20
83,1,-1,-12,11
83,1,0,-12,11
83,1,1,-12,11
83,1,16,-12,20
83,1,32,-12,35
83,1,64,-12,66
83,16,-64,-12,65
83,16,-32,-12,33
83,16,-16,-12,17
83,16,-1,-12,4
83,16,0,-12,4
83,16,1,-12,4
83,16,16,-12,17
83,16,32,-12,33
83,16,64,-12,65
83,32,-64,-12,69
83,32,-32,-12,37
83,32,-16,-12,26
83,32,-1,-12,20
83,32,0,-12,20
83,32,1,-12,20
83,32,16,-12,26
83,32,32,-12,37
83,32,64,-12,69
83,64,-64,-12,84
83,64,-32,-12,60
83,64,-16,-12,56
83,64,-1,-12,52
83,64,0,-12,52
83,64,1,-12,52
83,64,16,-12,56
83,64,32,-12,60
83,64,64,-12,84
84,-64,-64,0,88
84,-64,-32,0,72
84,-64,-16,0,66
84,-64,-1,0,64
84,-64,0,0,64
84,-64,1,0,64
84,-64,16,0,66
84,-64,32,0,72
84,-64,64,0,88
84,-32,-64,0,72
84,-32,-32,0,44
84,-32,-16,0,36
84,-32,-1,0,32
84,-32,0,0,32
84,-32,1,0,32
84,-32,16,0,36
84,-32,32,0,44
84,-32,64,0,72
84,-16,-64,0,66
84,-16,-32,0,36
84,-16,-16,0,22
84,-16,-1,0,16
84,-16,0,0,16
84,-16,1,0,16
84,-16,16,0,22
84,-16,32,0,36
84,-16,64,0,66
84,-1,-64,0,64
84,-1,-32,0,32
84,-1,-16,0,16
84,-1,-1,0,1
84,-1,0,0,1
84,-1,1,0,1
84,-1,16,0,16
84,-1,32,0,32
84,-1,64,0,64
84,0,-64,0,64
84,0,-32,0,32
84,0,-16,0,16
84,0,-1,0,1
84,0,0,0,0
84,0,1,0,1
84,0,16,0,16
84,0,32,0,32
84,0,64,0,64
84,1,-64,0,64
84,1,-32,0,32
84,1,-16,0,16
84,1,-1,0,1
84,1,0,0,1
84,1,1,0,1
84,1,16,0,16
84,1,32,0,32
84,1,64,0,64
84,16,-64,0,66
84,16,-32,0,36
84,16,-16,0,22
84,16,-1,0,16
84,16,0,0,16
84,16,1,0,16
84,16,16,0,22
84,16,32,0,36
84,16,64,0,66
84,32,-64,0,72
84,32,-32,0,44
84,32,-16,0,36
84,32,-1,0,32
84,32,0,0,32
84,32,1,0,32
84,32,16,0,36
84,32,32,0,44
84,32,64,0,72
84,64,-64,0,88
84,64,-32,0,72
84,64,-16,0,66
84,64,-1,0,64
84,64,0,0,64
84,64,1,0,64
84,64,16,0,66
84,64,32,0,72
84,64,64,0,88
85,-64,-64,-12,100
85,-64,-32,-12,84
85,-64,-16,-12,78
85,-64,-1,-12,76
85,-64,0,-12,76
85,-64,1,-12,76
85,-64,16,-12,78
85,-64,32,-12,84
85,-64,64,-12,100
85,-32,-64,-12,81
85,-32,-32,-12,56
85,-32,-16,-12,48
85,-32,-1,-12,44
85,-32,0,-12,44
85,-32,1,-12,44
85,-32,16,-12,48
85,-32,32,-12,56
85,-32,64,-12,81
85,-16,-64,-12,71
85,-16,-32,-12,43
85,-16,-16,-12,32
85,-16,-1,-12,28
85,-16,0,-12,28
85,-16,1,-12,28
85,-16,16,-12,32
85,-16,32,-12,43
85,-16,64,-12,71
85,-1,-64,-12,66
85,-1,-32,-12,35
85,-1,-16,-12,21
85,-1,-1,-12,13
85,-1,0,-12,13
85,-1,1,-12,13
85,-1,16,-12,21
85,-1,32,-12,35
85,-1,64,-12,66
85,0,-64,-12,66
85,0,-32,-12,35
85,0,-16,-12,21
85,0,-1,-12,12
85,0,0,-12,12
85,0,1,-12,12
85,0,16,-12,21
85,0,32,-12,35
85,0,64,-12,66
85,1,-64,-12,66
85,1,-32,-12,35
85,1,-16,-12,20
85,1,-1,-12,11
85,1,0,-12,11
85,1,1,-12,11
85,1,16,-12,20
85,1,32,-12,35
85,1,64,-12,66
85,16,-64,-12,65
85,16,-32,-12,33
85,16,-16,-12,17
85,16,-1,-12,4
85,16,0,-12,4
85,16,1,-12,4
85,16,16,-12,17
85,16,32,-12,33
85,16,64,-12,65
85,32,-64,-12,69
85,32,-32,-12,37
85,32,-16,-12,26
85,32,-1,-12,20
85,32,0,-12,20
85,32,1,-12,20
85,32,16,-12,26
85,32,32,-12,37
85,32,64,-12,69
85,64,-64,-12,84
85,64,-32,-12,60
85,64,-16,-12,56
85,64,-1,-12,52
85,64,0,-12,52
85,64,1,-12,52
85,64,16,-12,56
85,64,32,-12,60
85,64,64,-12,84
86,-64,-64,0,88
86,-64,-32,0,72
86,-64,-16,0,66
86,-64,-1,0,64
86,-64,0,0,64
86,-64,1,0,64
86,-64,16,0,66
86,-64,32,0,72
86,-64,64,0,88
86,-32,-64,0,72
86,-32,-32,0,44
86,-32,-16,0,36
86,-32,-1,0,32
86,-32,0,0,32
86,-32,1,0,32
86,-32,16,0,36
86,-32,32,0,44
86,-32,64,0,72
86,-16,-64,0,66
86,-16,-32,0,36
86,-16,-16,0,22
86,-16,-1,0,16
86,-16,0,0,16
86,-16,1,0,16
86,-16,16,0,22
86,-16,32,0,36
86,-16,64,0,66
86,-1,-64,0,64
86,-1,-32,0,32
86,-1,-16,0,16
86,-1,-1,0,1
86,-1,0,0,1
86,-1,1,0,1
86,-1,16,0,16
86,-1,32,0,32
86,-1,64,0,64
86,0,-64,0,64
86,0,-32,0,32
86,0,-16,0,16
86,0,-1,0,1
86,0,0,0,0
86,0,1,0,1
86,0,16,0,16
86,0,32,0,32
86,0,64,0,64
86,1,-64,0,64
86,1,-32,0,32
86,1,-16,0,16
86,1,-1,0,1
86,1,0,0,1
86,1,1,0,1
86,1,16,0,16
86,1,32,0,32
86,1,64,0,64
86,16,-64,0,66
86,16,-32,0,36
86,16,-16,0,22
86,16,-1,0,16
86,16,0,0,16
86,16,1,0,16
86,16,16,0,22
86,16,32,0,36
86,16,64,0,66
86,32,-64,0,72
86,32,-32,0,44
86,32,-16,0,36
86,32,-1,0,32
86,32,0,0,32
86,32,1,0,32
86,32,16,0,36
86,32,32,0,44
86,32,64,0,72
86,64,-64,0,88
86,64,-32,0,72
86,64,-16,0,66
86,64,-1,0,64
86,64,0,0,64
86,64,1,0,64
86,64,16,0,66
86,64,32,0,72
86,64,64,0,88
87,-64,-64,-12,100
87,-64,-32,-12,84
87,-64,-16,-12,78
87,-64,-1,-12,76
87,-64,0,-12,76
87,-64,1,-12,76
87,-64,16,-12,78
87,-64,32,-12,84
87,-64,64,-12,100
87,-32,-64,-12,81
87,-32,-32,-12,56
87,-32,-16,-12,48
87,-32,-1,-12,44
87,-32,0,-12,44
87,-32,1,-12,44
87,-32,16,-12,48
87,-32,32,-12,56
87,-32,64,-12,81
87,-16,-64,-12,71
87,-16,-32,-12,43
87,-16,-16,-12,32
87,-16,-1,-12,28
87,-16,0,-12,28
87,-16,1,-12,28
87,-16,16,-12,32
87,-16,32,-12,43
87,-16,64,-12,71
87,-1,-64,-12,66
87,-1,-32,-12,35
87,-1,-16,-12,21
87,-1,-1,-12,13
87,-1,0,-12,13
87,-1,1,-12,13
87,-1,16,-12,21
87,-1,32,-12,35
87,-1,64,-12,66
87,0,-64,-12,66
87,0,-32,-12,35
87,0,-16,-12,21
87,0,-1,-12,12
87,0,0,-12,12
87,0,1,-12,12
87,0,16,-12,21
87,0,32,-12,35
87,0,64,-12,66
87,1,-64,-12,66
87,1,-32,-12,35
87,1,-16,-12,20
87,1,-1,-12,11
87,1,0,-12,11
87,1,1,-12,11
87,1,16,-12,20
87,1,32,-12,35
87,1,64,-12,66
87,16,-64,-12,65
87,16,-32,-12,33
87,16,-16,-12,17
87,16,-1,-12,4
87,16,0,-12,4
87,16,1,-12,4
87,16,16,-12,17
87,16,32,-12,33
87,16,64,-12,65
87,32,-64,-12,69
87,32,-32,-12,37
87,32,-16,-12,26
87,32,-1,-12,20
87,32,0,-12,20
87,32,1,-12,20
87,32,16,-12,26
87,32,32,-12,37
87,32,64,-12,69
87,64,-64,-12,84
87,64,-32,-12,60
87,64,-16,-12,56
87,64,-1,-12,52
87,64,0,-12,52
87,64,1,-12,52
87,64,16,-12,56
87,64,32,-12,60
87,64,64,-12,84
88,-64,-64,0,88
88,-64,-32,0,72
88,-64,-16,0,66
88,-64,-1,0,64
88,-64,0,0,64
88,-64,1,0,64
88,-64,16,0,66
88,-64,32,0,72
88,-64,64,0,88
88,-32,-64,0,72
88,-32,-32,0,44
88,-32,-16,0,36
88,-32,-1,0,32
88,-32,0,0,32
88,-32,1,0,32
88,-32,16,0,36
88,-32,32,0,44
88,-32,64,0,72
88,-16,-64,0,66
88,-16,-32,0,36
88,-16,-16,0,22
88,-16,-1,0,16
88,-16,0,0,16
88,-16,1,0,16
88,-16,16,0,22
88,-16,32,0,36
88,-16,64,0,66
88,-1,-64,0,64
88,-1,-32,0,32
88,-1,-16,0,16
88,-1,-1,0,1
88,-1,0,0,1
88,-1,1,0,1
88,-1,16,0,16
88,-1,32,0,32
88,-1,64,0,64
88,0,-64,0,64
88,0,-32,0,32
88,0,-16,0,16
88,0,-1,0,1
88,0,0,0,0
88,0,1,0,1
88,0,16,0,16
88,0,32,0,32
88,0,64,0,64
88,1,-64,0,64
88,1,-32,0,32
88,1,-16,0,16
88,1,-1,0,1
88,1,0,0,1
88,1,1,0,1
88,1,16,0,16
88,1,32,0,32
88,1,64,0,64
88,16,-64,0,66
88,16,-32,0,36
88,16,-16,0,22
88,16,-1,0,16
88,16,0,0,16
88,16,1,0,16
88,16,16,0,22
88,16,32,0,36
88,16,64,0,66
88,32,-64,0,72
88,32,-32,0,44
88,32,-16,0,36
88,32,-1,0,32
88,32,0,0,32
88,32,1,0,32
88,32,16,0,36
88,32,32,0,44
88,32,64,0,72
88,64,-64,0,88
88,64,-32,0,72
88,64,-16,0,66
88,64,-1,0,64
88,64,0,0,64
88,64,1,0,64
88,64,16,0,66
88,64,32,0,72
88,64,64,0,88
89,-64,-64,0,88
89,-64,-32,0,72
89,-64,-16,0,66
89,-64,-1,0,64
89,-64,0,0,64
89,-64,1,0,64
89,-64,16,0,66
89,-64,32,0,72
89,-64,64,0,88
89,-32,-64,0,72
89,-32,-32,0,44
89,-32,-16,0,36
89,-32,-1,0,32
89,-32,0,0,32
89,-32,1,0,32
89,-32,16,0,36
89,-32,32,0,44
89,-32,64,0,72
89,-16,-64,0,66
89,-16,-32,0,36
89,-16,-16,0,22
89,-16,-1,0,16
89,-16,0,0,16
89,-16,1,0,16
89,-16,16,0,22
89,-16,32,0,36
89,-16,64,0,66
89,-1,-64,0,64
89,-1,-32,0,32
89,-1,-16,0,16
89,-1,-1,0,1
89,-1,0,0,1
89,-1,1,0,1
89,-1,16,0,16
89,-1,32,0,32
89,-1,64,0,64
89,0,-64,0,64
89,0,-32,0,32
89,0,-16,0,16
89,0,-1,0,1
89,0,0,0,0
89,0,1,0,1
89,0,16,0,16
89,0,32,0,32
89,0,64,0,64
89,1,-64,0,64
89,1,-32,0,32
89,1,-16,0,16
89,1,-1,0,1
89,1,0,0,1
89,1,1,0,1
89,1,16,0,16
89,1,32,0,32
89,1,64,0,64
89,16,-64,0,66
89,16,-32,0,36
89,16,-16,0,22
89,16,-1,0,16
89,16,0,0,16
89,16,1,0,16
89,16,16,0,22
89,16,32,0,36
89,16,64,0,66
89,32,-64,0,72
89,32,-32,0,44
89,32,-16,0,36
89,32,-1,0,32
89,32,0,0,32
89,32,1,0,32
89,32,16,0,36
89,32,32,0,44
89,32,64,0,72
89,64,-64,0,88
89,64,-32,0,72
89,64,-16,0,66
89,64,-1,0,64
89,64,0,0,64
89,64,1,0,64
89,64,16,0,66
89,64,32,0,72
89,64,64,0,88
90,-64,-64,0,88
90,-64,-32,0,72
90,-64,-16,0,66
90,-64,-1,0,64
90,-64,0,0,64
90,-64,1,0,64
90,-64,16,0,66
90,-64,32,0,72
90,-64,64,0,88
90,-32,-64,0,72
90,-32,-32,0,44
90,-32,-16,0,36
90,-32,-1,0,32
90,-32,0,0,32
90,-32,1,0,32
90,-32,16,0,36
90,-32,32,0,44
90,-32,64,0,72
90,-16,-64,0,66
90,-16,-32,0,36
90,-16,-16,0,22
90,-16,-1,0,16
90,-16,0,0,16
90,-16,1,0,16
90,-16,16,0,22
90,-16,32,0,36
90,-16,64,0,66
90,-1,-64,0,64
90,-1,-32,0,32
90,-1,-16,0,16
90,-1,-1,0,1
90,-1,0,0,1
90,-1,1,0,1
90,-1,16,0,16
90,-1,32,0,32
90,-1,64,0,64
90,0,-64,0,64
90,0,-32,0,32
90,0,-16,0,16
90,0,-1,0,1
90,0,0,0,0
90,0,1,0,1
90,0,16,0,16
90,0,32,0,32
90,0,64,0,64
90,1,-64,0,64
90,1,-32,0,32
90,1,-16,0,16
90,1,-1,0,1
90,1,0,0,1
90,1,1,0,1
90,1,16,0,16
90,1,32,0,32
90,1,64,0,64
90,16,-64,0,66
90,16,-32,0,36
90,16,-16,0,22
90,16,-1,0,16
90,16,0,0,16
90,16,1,0,16
90,16,16,0,22
90,16,32,0,36
90,16,64,0,66
90,32,-64,0,72
90,32,-32,0,44
90,32,-16,0,36
90,32,-1,0,32
90,32,0,0,32
90,32,1,0,32
90,32,16,0,36
90,32,32,0,44
90,32,64,0,72
90,64,-64,0,88
90,64,-32,0,72
90,64,-16,0,66
90,64,-1,0,64
90,64,0,0,64
90,64,1,0,64
90,64,16,0,66
90,64,32,0,72
90,64,64,0,88
91,-64,-64,0,88
91,-64,-32,0,72
91,-64,-16,0,66
91,-64,-1,0,64
91,-64,0,0,64
91,-64,1,0,64
91,-64,16,0,66
91,-64,32,0,72
91,-64,64,0,88
91,-32,-64,0,72
91,-32,-32,0,44
91,-32,-16,0,36
91,-32,-1,0,32
91,-32,0,0,32
91,-32,1,0,32
91,-32,16,0,36
91,-32,32,0,44
91,-32,64,0,72
91,-16,-64,0,66
91,-16,-32,0,36
91,-16,-16,0,22
91,-16,-1,0,16
91,-16,0,0,16
91,-16,1,0,16
91,-16,16,0,22
91,-16,32,0,36
91,-16,64,0,66
91,-1,-64,0,64
91,-1,-32,0,32
91,-1,-16,0,16
91,-1,-1,0,1
91,-1,0,0,1
91,-1,1,0,1
91,-1,16,0,16
91,-1,32,0,32
91,-1,64,0,64
91,0,-64,0,64
91,0,-32,0,32
91,0,-16,0,16
91,0,-1,0,1
91,0,0,0,0
91,0,1,0,1
91,0,16,0,16
91,0,32,0,32
91,0,64,0,64
91,1,-64,0,64
91,1,-32,0,32
91,1,-16,0,16
91,1,-1,0,1
91,1,0,0,1
91,1,1,0,1
91,1,16,0,16
91,1,32,0,32
91,1,64,0,64
91,16,-64,0,66
91,16,-32,0,36
91,16,-16,0,22
91,16,-1,0,16
91,16,0,0,16
91,16,1,0,16
91,16,16,0,22
91,16,32,0,36
91,16,64,0,66
91,32,-64,0,72
91,32,-32,0,44
91,32,-16,0,36
91,32,-1,0,32
91,32,0,0,32
91,32,1,0,32
91,32,16,0,36
91,32,32,0,44
91,32,64,0,72
91,64,-64,0,88
91,64,-32,0,72
91,64,-16,0,66
91,64,-1,0,64
91,64,0,0,64
91,64,1,0,64
91,64,16,0,66
91,64,32,0,72
91,64,64,0,88
92,-64,-64,0,88
92,-64,-32,0,72
92,-64,-16,0,66
92,-64,-1,0,64
92,-64,0,0,64
92,-64,1,0,64
92,-64,16,0,66
92,-64,32,0,72
92,-64,64,0,88
92,-32,-64,0,72
92,-32,-32,0,44
92,-32,-16,0,36
92,-32,-1,0,32
92,-32,0,0,32
92,-32,1,0,32
92,-32,16,0,36
92,-32,32,0,44
92,-32,64,0,72
92,-16,-64,0,66
92,-16,-32,0,36
92,-16,-16,0,22
92,-16,-1,0,16
92,-16,0,0,16
92,-16,1,0,16
92,-16,16,0,22
92,-16,32,0,36
92,-16,64,0,66
92,-1,-64,0,64
92,-1,-32,0,32
92,-1,-16,0,16
92,-1,-1,0,1
92,-1,0,0,1
92,-1,1,0,1
92,-1,16,0,16
92,-1,32,0,32
92,-1,64,0,64
92,0,-64,0,64
92,0,-32,0,32
92,0,-16,0,16
92,0,-1,0,1
92,0,0,0,0
92,0,1,0,1
92,0,16,0,16
92,0,32,0,32
92,0,64,0,64
92,1,-64,0,64
92,1,-32,0,32
92,1,-16,0,16
92,1,-1,0,1
92,1,0,0,1
92,1,1,0,1
92,1,16,0,16
92,1,32,0,32
92,1,64,0,64
92,16,-64,0,66
92,16,-32,0,36
92,16,-16,0,22
92,16,-1,0,16
92,16,0,0,16
92,16,1,0,16
92,16,16,0,22
92,16,32,0,36
92,16,64,0,66
92,32,-64,0,72
92,32,-32,0,44
92,32,-16,0,36
92,32,-1,0,32
92,32,0,0,32
92,32,1,0,32
92,32,16,0,36
92,32,32,0,44
92,32,64,0,72
92,64,-64,0,88
92,64,-32,0,72
92,64,-16,0,66
92,64,-1,0,64
92,64,0,0,64
92,64,1,0,64
92,64,16,0,66
92,64,32,0,72
92,64,64,0,88
93,-64,-64,0,88
93,-64,-32,0,72
93,-64,-16,0,66
93,-64,-1,0,64
93,-64,0,0,64
93,-64,1,0,64
93,-64,16,0,66
93,-64,32,0,72
93,-64,64,0,88
93,-32,-64,0,72
93,-32,-32,0,44
93,-32,-16,0,36
93,-32,-1,0,32
93,-32,0,0,32
93,-32,1,0,32
93,-32,16,0,36
93,-32,32,0,44
93,-32,64,0,72
93,-16,-64,0,66
93,-16,-32,0,36
93,-16,-16,0,22
93,-16,-1,0,16
93,-16,0,0,16
93,-16,1,0,16
93,-16,16,0,22
93,-16,32,0,36
93,-16,64,0,66
93,-1,-64,0,64
93,-1,-32,0,32
93,-1,-16,0,16
93,-1,-1,0,1
93,-1,0,0,1
93,-1,1,0,1
93,-1,16,0,16
93,-1,32,0,32
93,-1,64,0,64
93,0,-64,0,64
93,0,-32,0,32
93,0,-16,0,16
93,0,-1,0,1
93,0,0,0,0
93,0,1,0,1
93,0,16,0,16
93,0,32,0,32
93,0,64,0,64
93,1,-64,0,64
93,1,-32,0,32
93,1,-16,0,16
93,1,-1,0,1
93,1,0,0,1
93,1,1,0,1
93,1,16,0,16
93,1,32,0,32
93,1,64,0,64
93,16,-64,0,66
93,16,-32,0,36
93,16,-16,0,22
93,16,-1,0,16
93,16,0,0,16
93,16,1,0,16
93,16,16,0,22
93,16,32,0,36
93,16,64,0,66
93,32,-64,0,72
93,32,-32,0,44
93,32,-16,0,36
93,32,-1,0,32
93,32,0,0,32
93,32,1,0,32
93,32,16,0,36
93,32,32,0,44
93,32,64,0,72
93,64,-64,0,88
93,64,-32,0,72
93,64,-16,0,66
93,64,-1,0,64
93,64,0,0,64
93,64,1,0,64
93,64,16,0,66
93,64,32,0,72
93,64,64,0,88
94,-64,-64,4,87
94,-64,-32,4,68
94,-64,-16,4,62
94,-64,-1,4,60
94,-64,0,4,60
94,-64,1,4,60
94,-64,16,4,62
94,-64,32,4,68
94,-64,64,4,87
94,-32,-64,4,71
94,-32,-32,4,43
94,-32,-16,4,32
94,-32,-1,4,28
94,-32,0,4,28
94,-32,1,4,28
94,-32,16,4,32
94,-32,32,4,43
94,-32,64,4,71
94,-16,-64,4,66
94,-16,-32,4,35
94,-16,-16,4,21
94,-16,-1,4,12
94,-16,0,4,12
94,-16,1,4,12
94,-16,16,4,21
94,-16,32,4,35
94,-16,64,4,66
